group_,gen_sp,common,YearEndCDa,status,Latitude,Longitude,county_ori,WaterBody,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1995,,41.90408313,-90.15303169,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1995,,41.90408313,-90.15303169,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1995,,41.90408313,-90.15303169,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1996,,41.90408313,-90.15303169,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1996,,41.90408313,-90.15303169,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1996,,41.90408313,-90.15303169,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1997,,41.90408313,-90.15303169,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,41.90408313,-90.15303169,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1999,,41.90408313,-90.15303169,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,41.90408313,-90.15303169,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,41.91580212,-90.12139211,Whiteside,Mississippi River,,,,,,,,,,,,
Fishes,Hypophthalmichthys nobilis,Bighead Carp,2008,eradicated,41.91697,-87.63236,Cook,Lincoln Park South Lagoon,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1999,,41.91744,-88.01164,DuPage,,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1994,,41.9174986,-90.1261991,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2012,Collected,41.917803,-90.120067,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,41.918229,-88.338441,Kane,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,41.918229,-88.338441,Kane,,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,2008,collected,41.918229,-88.338441,Kane,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,collected,41.918229,-88.338441,Kane,,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,2008,collected,41.918229,-88.338441,Kane,,,,,,,,,,,,,
Plants,Mentha aquatica,Water Mint,2008,collected,41.918229,-88.338441,Kane,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,41.918229,-88.338441,Kane,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2008,collected,41.918229,-88.338441,Kane,,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1992,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1994,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1994,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1995,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1995,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1996,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1997,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1997,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1997,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1999,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1999,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1999,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,41.91844433,-90.15147293,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,41.91988027,-90.12241448,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2007,,41.92351505,-90.12407188,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2006,,41.92403387,-90.12644825,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2011,,41.9252386,-90.12097967,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2011,,41.92531413,-90.12399102,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2007,,41.92553708,-90.11493673,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,41.92586313,-90.12757201,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,2009,,41.93091,-88.31975,Kane,Fox River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2010,,41.93135375,-90.1134684,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2011,,41.93135375,-90.1134684,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,1976,,41.93415272,-88.33051374,Kane,Otter Creek,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,41.9347982,-90.12475864,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2007,,41.93493672,-90.11270368,Carroll,Mississippi River,,,,,,,,,,,,
Reptiles-Crocodilians,Alligator mississippiensis,American Alligator,2010,failed,41.9396,-87.692,Cook,Chicago River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,41.93977587,-90.12574103,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,1990,,41.9436542,-88.74369388,DeKalb,,,,,,,,,,,,,
Mollusks,Radix auricularia,European Ear Snail,1901,unknown,41.944362,-87.635579,Cook,,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2009,,41.94616568,-90.1115935,Carroll,Mississippi River,,,,,,,,,,,,
Mollusks,Radix auricularia,European Ear Snail,1901,unknown,41.949501,-87.641909,Cook,,,,,,,,,,,,,
Mollusks,Radix auricularia,European Ear Snail,1901,unknown,41.949501,-87.641909,Cook,,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,41.95083871,-90.11800539,Carroll,Mississippi River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2006,,41.9542,-87.8544,Cook,Des Plaines River,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2007,,41.95644,-88.3578,Kane,,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,2007,,41.95644,-88.3578,Kane,,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,2007,,41.95644,-88.3578,Kane,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1998,,41.95727,-88.38954,Kane,Ferson Creek,,,,,,,,,,,,
Fishes,Hypophthalmichthys nobilis,Bighead Carp,2011,unknown,41.95746,-87.83984,Cook,Schiller Park Pond,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,41.95758836,-90.15389634,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1990,,41.95827832,-88.72431654,DeKalb,,,,,,,,,,,,,
Fishes,Misgurnus anguillicaudatus,Oriental Weatherfish,1992,,41.96868753,-87.70134721,Cook,North Branch Chicago River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2000,,41.97000248,-90.14610288,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2006,,41.97084202,-90.14365185,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2009,,41.97173288,-90.14362408,Carroll,Mississippi River,,,,,,,,,,,,
Fishes,Pterygoplichthys x Pterygoplichthys disjunctivus x pardalis,Vermiculated Sailfin Catfish X Amazon Sailfin Catfish,2004,,41.9733,-87.7043,Cook,North Branch Chicago River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2010,,41.97573581,-90.14163479,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Butomus umbellatus,Flowering Rush,2011,,41.97702502,-90.13916334,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,,41.97757995,-90.14336259,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2004,,41.97758865,-90.14335014,Carroll,Mississippi River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2009,,41.977818,-88.293503,Kane,Fox River,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,1995,,41.97822573,-88.31151265,Kane,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,1995,,41.97822573,-88.31151265,Kane,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,,41.98057809,-90.13719376,Carroll,Mississippi River,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1999,unknown,41.98094,-90.13595,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,41.98144117,-90.13533255,Carroll,Mississippi River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2009,,41.98364,-87.99075,DuPage,Salt Creek,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2007,,41.98653037,-90.14115158,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2006,,41.98653906,-90.14113913,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2007,,41.98831443,-90.14046815,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Butomus umbellatus,Flowering Rush,2012,,41.98931911,-90.14464804,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2007,,41.99017362,-90.14279913,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2007,,41.99018863,-90.14340202,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,,41.99018863,-90.14340202,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,,41.99153796,-90.14334164,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2001,,41.9917859,-90.13486837,Carroll,Mississippi River,,,,,,,,,,,,
Fishes,Misgurnus anguillicaudatus,Oriental Weatherfish,1991,,41.99184,-87.70959,Cook,North Shore Channel,,,,,,,,,,,,
Fishes,Gasterosteus aculeatus,Threespine Stickleback,1992,,41.99184,-87.70959,Cook,North Shore Channel,,,,,,,,,,,,
Fishes,Gasterosteus aculeatus,Threespine Stickleback,1996,,41.99184,-87.70959,Cook,North Shore Channel,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,2008,,41.99204,-89.47235,Ogle,Pine Creek,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1999,,41.99662785,-90.13042565,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,2008,,41.99681,-89.46542,Ogle,Pine Creek,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1995,,41.99840623,-90.13239807,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2007,,42.00181658,-90.13986318,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1984,,42.00838617,-88.2529303,Cook,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2002,,42.0097,-88.1694,Cook,Kollar Park Pond,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2005,,42.01126147,-90.13942768,Carroll,Mississippi River,,,,,,,,,,,,
Fishes,Misgurnus anguillicaudatus,Oriental Weatherfish,1994,,42.01187,-87.71042,Cook,North Shore Channel,,,,,,,,,,,,
Fishes,Oncorhynchus mykiss,Rainbow Trout,1995,,42.01187,-87.71042,Cook,North Shore Channel,,,,,,,,,,,,
Fishes,Gasterosteus aculeatus,Threespine Stickleback,1996,,42.01187,-87.71042,Cook,North Shore Channel,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2006,,42.01258069,-90.13816097,Carroll,Mississippi River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1999,collected,42.013017,-88.280017,Cook,Poplar Creek,,,,,,,,,,,,
Plants,Butomus umbellatus,Flowering Rush,2012,,42.01541875,-90.12596966,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2012,Collected,42.016118,-90.12401,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2010,,42.018183,-88.17643,Cook,,,,,,,,,,,,,
Plants,Butomus umbellatus,Flowering Rush,2011,,42.01861243,-90.12763724,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Butomus umbellatus,Flowering Rush,2011,,42.01901686,-90.12580751,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2011,,42.01901686,-90.12580751,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Butomus umbellatus,Flowering Rush,2011,,42.01921309,-90.13364857,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Butomus umbellatus,Flowering Rush,2010,,42.0192583,-90.13545805,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Butomus umbellatus,Flowering Rush,2012,,42.01996172,-90.12757646,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.02046549,-90.12935325,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,42.02049567,-90.13055959,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.02051076,-90.13116276,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.0209907,-90.13234888,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.02102086,-90.13355523,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.02184497,-90.13049887,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2005,,42.02184497,-90.13049887,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2009,,42.02189662,-90.13292408,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2006,,42.02221924,-90.1274627,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.02256317,-90.12322011,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.02262367,-90.12563287,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.02307343,-90.12561259,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,1978,,42.02311059,-88.25301051,Cook,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,1977,,42.02311059,-88.25301051,Cook,,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1992,,42.02323178,-90.14857431,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1994,,42.02323178,-90.14857431,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1995,,42.02323178,-90.14857431,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1996,,42.02323178,-90.14857431,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1997,,42.02323178,-90.14857431,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,42.02323178,-90.14857431,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,42.02323178,-90.14857431,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,42.02323178,-90.14857431,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1999,,42.02323178,-90.14857431,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.02323178,-90.14857431,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.02323178,-90.14857431,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.02325461,-90.13285094,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.02353831,-90.12619551,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2007,,42.02358394,-90.12801717,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.02359874,-90.12860831,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.02359874,-90.12860831,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,42.02365913,-90.13102111,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.02443784,-90.12615497,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Butomus umbellatus,Flowering Rush,2012,,42.02465552,-90.13521559,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.02472114,-90.11949941,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.02494804,-90.12854755,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2010,,42.02498464,-90.13036966,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.0250386,-90.13216683,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2004,,42.02515575,-90.11887588,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.0252012,-90.12068551,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.02535248,-90.12671764,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2009,,42.02543441,-90.13034941,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.0254431,-90.13033694,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,42.025711,-89.308985,Ogle,,,,,,,,,,,,,
Plants,Mentha x gracilis,Gingermint,2008,collected,42.025711,-89.308985,Ogle,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,42.025711,-89.308985,Ogle,,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,2008,collected,42.025711,-89.308985,Ogle,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,collected,42.025711,-89.308985,Ogle,,,,,,,,,,,,,
Plants,Mentha aquatica,Water Mint,2008,collected,42.025711,-89.308985,Ogle,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,42.025711,-89.308985,Ogle,,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.02580225,-90.12669737,Carroll,Mississippi River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2011,,42.02628,-88.01053,Cook,Busse Lake,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.02628223,-90.12788355,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.02685275,-90.13268914,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.02721197,-90.1290495,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2004,,42.02748029,-90.12179042,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.02757107,-90.12540982,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.02767683,-90.12963248,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.02809639,-90.12840575,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2007,,42.02817218,-90.13143403,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2004,,42.02831923,-90.11933685,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.02910158,-90.132588,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Butomus umbellatus,Flowering Rush,2011,,42.02930373,-90.14104606,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2009,,42.02933118,-90.12413467,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.02941547,-90.12713846,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.02950608,-90.13075799,Carroll,Mississippi River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1993,,42.02964,-88.27924,Kane,Fox River,,,,,,,,,,,,
Plants,Butomus umbellatus,Flowering Rush,2012,,42.0297535,-90.14102589,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.02998603,-90.13194427,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Butomus umbellatus,Flowering Rush,2012,,42.03020327,-90.14100572,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.03043579,-90.13192404,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1998,,42.03057144,-90.13735345,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.03079498,-90.12828419,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.03090064,-90.13250707,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2001,,42.03090195,-90.15062551,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Juncus compressus,Roundfruit Rush,2006,,42.03096,-87.96719,Cook,,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2007,,42.03124505,-90.12827599,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.03130514,-90.13067702,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.03133532,-90.13188357,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.03163406,-90.12583057,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.03245795,-90.1227736,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2006,,42.03257893,-90.12759986,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2011,,42.03294699,-90.14269457,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.03308911,-90.12999275,Carroll,Mississippi River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2011,,42.0331,-88.2304,Cook,Poplar Creek,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.0331042,-90.13059604,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,1888,,42.0333,-87.6833,Cook,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,1956,,42.0333,-87.7667,Cook,,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.0333272,-90.12152642,Carroll,Mississippi River,,,,,,,,,,,,
Fishes,Tinca tinca,Tench,1891,failed,42.033787,-87.880089,Cook,Des Plaines River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.03380724,-90.12271269,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.03382237,-90.12331599,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.0344233,-90.12932869,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.0344384,-90.12993199,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.03476728,-90.1250853,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2006,,42.03517166,-90.12325509,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.0353983,-90.13230474,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.03563655,-90.1238381,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.03574239,-90.12806129,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.03578946,-90.14799104,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.03584807,-90.1322845,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2007,,42.03611687,-90.1250365,Carroll,Mississippi River,,,,,,,,,,,,
